chemical_mesh_d007545	drug2gene_in_hsa04020	gene_154
chemical_mesh_d007649	drug2gene_in_hsa04020	gene_2902
chemical_mesh_d007650	drug2gene_in_hsa04020	gene_3356
chemical_mesh_d007741	drug2gene_in_hsa04020	gene_147
chemical_mesh_d007980	drug2gene_in_hsa04020	gene_1812
chemical_mesh_d008680	drug2gene_in_hsa04020	gene_146
chemical_mesh_d008729	drug2gene_in_hsa04020	gene_148
chemical_mesh_d008755	drug2gene_in_hsa04020	gene_147
chemical_mesh_d008879	drug2gene_in_hsa04020	gene_147
chemical_mesh_d009248	drug2gene_in_hsa04020	gene_153
chemical_mesh_d009529	drug2gene_in_hsa04020	gene_775
chemical_mesh_d009543	drug2gene_in_hsa04020	gene_776
chemical_mesh_d009553	drug2gene_in_hsa04020	gene_775
chemical_mesh_d009553	drug2gene_in_hsa04020	gene_776
chemical_mesh_d009568	drug2gene_in_hsa04020	gene_778
chemical_mesh_d009638	drug2gene_in_hsa04020	gene_146
chemical_mesh_d009638	drug2gene_in_hsa04020	gene_147
